index,smiles,half-life
1001,CC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)[S+](=O)(NC3=CC=C(C=C3)Br)[O-],19.0
1030,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(NC3=CC=C(C=C3)Br)[O-],18.0
1064,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(NC3=CC(=C(C=C3)Br)F)[O-],17.0
1133,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=C(C=C2)OC)[S+](=O)(NC3=CC=CC(=C3)C#N)[O-],15.0
1143,CCC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)[S+](=O)(NC3=CC=C(C=C3)C#N)[O-],14.65
1496,CC1=CC(=C(N1)C(=O)NC2=CC(=CC=C2)[S+](=O)(NC3=CC=C(C=C3)Br)[O-])C,7.7
1519,COC1=C(C=C(C=C1)NC(=O)C2=CC=CN2)[S+](=O)(NC3=CC=C(C=C3)Br)[O-],7.44
1623,CCC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)[S+](=O)(NC3=CC=CC(=C3)C#N)[O-],6.1
1642,CC1=C(N(C(=C1C(=O)C)C)C)C(=O)NC2=CC(=C(C=C2)OC)[S+](=O)(NC3=CC=C(C=C3)Br)[O-],5.9
1737,CC1=C(C(=CC=C1)C)N[S+](=O)(C2=CC=CC(=C2)NC(=O)C3=C(C(=C(N3)C)C(=O)C)C)[O-],5.0
1789,CC1=CC=CC=C1N[S+](=O)(C2=CC=CC(=C2)NC(=O)C3=C(C(=C(N3)C)C(=O)C)C)[O-],4.4
1815,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(NC3=CC=CC=C3)[O-],4.2
50,C1=CC2=C(C=C1I)C(=CC3=CC(=C(C(=C3)Br)O)Br)C(=O)N2,30.0
418,COC1=C(C=C(C=C1)/C=C/2\C3=CC=CC=C3NC2=O)O,30.0
419,C1=CC=C2C(=C1)/C(=C/C3=CC(=CC=C3)C(=O)O)/C(=O)N2,30.0
422,C1=CC\2=C(C(=C1)Cl)NC(=O)/C2=C/C3=CC(=C(C(=C3)Cl)O)Cl,30.0
423,C1=CC\2=C(C=C1Cl)NC(=O)/C2=C/C3=CC(=C(C(=C3)Cl)O)Cl,30.0
424,C1=CC2=C(C=C1Cl)/C(=C\C3=CC(=C(C(=C3)Cl)O)Cl)/C(=O)N2,30.0
425,C1=CC2=C(C(=C1)Cl)/C(=C\C3=CC(=C(C(=C3)Cl)O)Cl)/C(=O)N2,30.0
733,C1=CC=C2C(=C1)/C(=C/C3=CC(=C(C(=C3)Cl)O)Cl)/C(=O)N2,30.0
748,C1=CC=C2C(=C1)/C(=C\C3=CC=C(C=C3)C(=O)O)/C(=O)N2,30.0
799,C1=CC=C2C(=C1)/C(=C\C3=CC(=C(C(=C3)Br)O)Br)/C(=O)N2,26.0
800,CC1=C2C(=CC=C1)/C(=C\C3=CC(=C(C(=C3)Cl)O)Cl)/C(=O)N2,26.0
873,C1=CC=C2C(=C1)/C(=C\C3=CC(=C(C(=C3)F)O)F)/C(=O)N2,23.0
900,CC1=CC\2=C(C=C1)NC(=O)/C2=C/C3=CC(=C(C(=C3)Cl)O)Cl,22.0
966,C1=CC=C2C(=C1)/C(=C\C3=CC(=C(C=C3)O)F)/C(=O)N2,20.0
1088,C1=CC=C2C(=C1)/C(=C\C3=CC(=C(C=C3)O)Cl)/C(=O)N2,16.0
1164,C1=CC=C2C(=C1)/C(=C\C3=CC=C(C=C3)O)/C(=O)N2,14.0
1243,COC1=C(C=CC(=C1)/C=C\2/C3=CC=CC=C3NC2=O)O,12.0
1281,CC1=CC(=CC(=C1O)C)/C=C/2\C3=CC=CC=C3NC2=O,11.0
1747,C1=CC=C2C(=C1)/C(=C\C3=CC=C(C=C3)[N+](=O)[O-])/C(=O)N2,4.92
1466,CC1=CC(=C(N1C2=CC=CC(=C2)C#N)C)C3=NN=C4N3CCCCC4,8.1
1881,CC1=CC(=C(N1C2=CC=C(C=C2)C#N)C)C3=NN=C4N3CCCCC4,3.6
1926,CC1=CC(=C(N1C2=CC=CC=C2)C)C3=NN=C4N3CCCCC4,3.27
1930,CC1=CC(=C(N1C2=CC=C(C=C2)F)C)C3=NN=C4N3CCCCC4,3.2
2023,CCOC(=O)C1=CC=C(C=C1)N2C(=CC(=C2C)C3=NN=C4N3CCCCC4)C,2.7
2056,CC1=CC(=C(N1C2=CC=C(C=C2)[N+](=O)[O-])C)C3=NN=C4N3CCCCC4,2.5
2077,CC1=CC(=C(N1C2=CC=C(C=C2)OC)C)C3=NN=C4N3CCCCC4,2.4
2141,CC1=CC(=C(N1C2=CC=C(C=C2)Br)C)C3=NN=C4N3CCCCC4,2.2
2165,CC1=CC(=C(N1C2=CC=C(C=C2)C(F)(F)F)C)C3=NN=C4N3CCCCC4,2.1
2216,CC1=CC(=C(N1C2=CC(=CC=C2)Cl)C)C3=NN=C4N3CCCCC4,1.95
2223,CC1=CC(=C(N1C2=CC=C(C=C2)C(C)(C)C)C)C3=NN=C4N3CCCCC4,1.9
2224,CC1=CC(=C(N1C2=CC=C(C=C2)Cl)C)C3=NN=C4N3CCCCC4,1.9
2225,CC1=CC(=C(N1C2=CC(=C(C=C2)Cl)Cl)C)C3=NN=C4N3CCCCC4,1.9
2226,CC1=CC(=C(N1C2=CC=CC(=C2)C(F)(F)F)C)C3=NN=C4N3CCCCC4,1.9
2347,CC1=CC=C(C=C1)N2C(=CC(=C2C)C3=NN=C4N3CCCCC4)C,1.62
944,COC1=CC=C(C=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCCC4,20.67
1081,C1CCN(CC1)C(=O)C2=CC3=C(C=C2)N(C=N3)C4=CC=CC=C4,16.0
1358,C1CCN(CC1)C(=O)C2=CC3=C(C=C2)N(C=N3)C4=CC=C(C=C4)Cl,9.8
1507,C1CCN(CC1)C(=O)C2=CC3=C(C=C2)N(C=N3)C4=CC=C(C=C4)C(F)(F)F,7.6
1645,CC1=CC(=CC=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCCC4,5.85
1646,C1CCN(CC1)C(=O)C2=CC3=C(C=C2)N(C=N3)C4=CC(=CC=C4)Cl,5.83
1786,C1CCN(CC1)C(=O)C2=CC3=C(C=C2)N(C=N3)C4=CC=CC(=C4)C(F)(F)F,4.4
1931,COC1=CC=CC=C1N2C=NC3=C2C=CC(=C3)C(=O)N4CCCCC4,3.2
2024,CC(C)(C)C1=CC=C(C=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCCC4,2.7
2058,CC1=CC(=CC=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCC(CC4)Br,2.5
2059,CC1CCCN(C1)C(=O)C2=CC3=C(C=C2)N(C=N3)C4=CC=CC(=C4)C,2.5
2259,CC1=CC(=CC=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCC(C4)C(C)C,1.8
2312,CCOC(=O)C1=CC=C(C=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCCC4,1.7
2362,CC1=CC(=CC=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCC(C4)(C)C,1.6
2476,CC1=CC(=CC=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCC(C4)C(F)(F)F,1.3
899,CCC1=CC2=C(C=C1)OC(=N2)NC3=NC(C4=C(N3)CCCC4=O)C5=C(C=NN5)Cl,22.0
1058,C1CC2=C(C(N=C(N2)NC3=NC4=C(O3)C=CC(=C4)F)C5=C(C=NN5)Cl)C(=O)C1,17.0
1097,CC1=CC2=C(C=C1)N=C(O2)NC3=NC(C4=C(N3)CCCC4=O)C5=C(C=NN5)Cl,15.8
1150,COC1=CC2=C(C=C1)OC(=N2)NC3=NC(C4=C(N3)CCCC4=O)C5=C(C=NN5)Cl,14.17
1153,C1CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=C(C=NN5)Br)C(=O)C1,14.0
1161,C1CC2=C(C(N=C(N2)NC3=NC4=C(O3)C=C(C=C4)F)C5=C(C=NN5)Cl)C(=O)C1,14.0
1179,C1CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=C(C=NN5)Cl)C(=O)C1,13.47
1300,CC1=C2C(=CC=C1)OC(=N2)NC3=NC(C4=C(N3)CCCC4=O)C5=C(C=NN5)Cl,10.6
1335,C1CC2=C(C(N=C(N2)NC3=NC4=C(O3)C=C(C=C4)Cl)C5=C(C=NN5)Cl)C(=O)C1,10.0
1640,COC(=O)C1=CC2=C(C=C1)N=C(O2)NC3=NC(C4=C(N3)CCCC4=O)C5=C(C=NN5)Cl,5.9
1776,C1CC2=C(C(N=C(N2)NC3=NC4=C(O3)C(=CC=C4)Cl)C5=C(C=NN5)Cl)C(=O)C1,4.5
1909,C1CC2=C(C(N=C(N2)NC3=NC4=C(O3)C=CC=C4Cl)C5=C(C=NN5)Cl)C(=O)C1,3.4
1932,C1CC2=C(C(N=C(N2)NC3=NC4=C(O3)C=CC=C4Br)C5=C(C=NN5)Cl)C(=O)C1,3.2
2316,CC1=CC2=C(C=C1)OC(=N2)NC3=NC(C4=C(N3)CCCC4=O)C5=C(C=NN5)Cl,1.7
2368,CC1=C2C(=CC=C1)N=C(O2)NC3=NC(C4=C(N3)CCCC4=O)C5=C(C=NN5)Cl,1.6
493,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC=CC=C5F)F,30.0
494,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=CC=C5)OC(F)(F)F)F,30.0
495,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC=C(C=C5)F)F,30.0
496,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=CC=C5)C(F)(F)F)F,30.0
498,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=CC=C5)F)F,30.0
499,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=C(C(=C5)F)F)F)F,30.0
500,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=CC=C5)OC(F)F)F,30.0
819,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=C(C=C(C=C5)F)Cl)F,25.0
847,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=C(C(=C(C=C5)F)F)F)F,24.0
877,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=C(C=C(C=C5)F)F)F,23.0
1284,COC1=C(C=C(C=C1)C2=C(C=C(C=C2)NC3=NC(=NC4=CC=CC=C43)C5=CC=NC=C5)F)F,11.0
1728,CSC1=CC=CC=C1C2=C(C=C(C=C2)NC3=NC(=NC4=CC=CC=C43)C5=CC=NC=C5)F,5.1
2026,CC(C)OC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC=C4)C=CS3)OC(C)C,2.7
2060,CCOC1=C(C=C(C=C1)C(C)CNC(=O)C2=CC3=C(N2CC4=CC=CC=C4)C=CS3)OCC,2.5
2199,CCOC1=C(C(=CC(=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC=C4)C=CS3)F)OCC,2.0
2227,C1=CC=C(C=C1)CN2C3=C(C=C2C(=O)NCCC4=CC(=C(C=C4)OCC(F)(F)F)OCC(F)(F)F)SC=C3,1.9
2255,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC(=C4)C)C=CS3)OCC,1.8
2256,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=C(C=C(C=C4)F)F)C=CS3)OCC,1.8
2265,CCOC1=C(C(=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC=C4)C=CS3)F)OCC,1.8
2266,CCOC1=C(C=C(C(=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC=C4)C=CS3)F)OCC,1.8
2277,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC(=C(C=C4)Cl)F)C=CS3)OCC,1.75
2306,CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC=C4)C=CS3)OCC,1.7
2315,CCOC1=C(C=C(C=C1)CCN(C)C(=O)C2=CC3=C(N2CC4=CC=CC=C4)C=CS3)OCC,1.7
391,C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C=CC(=C3)Cl)F,30.0
392,COC1=C(C=C(C=C1)C2CC(=O)NC3=C2SC(=N3)N)OC,30.0
652,C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C(=CC=C3)F)F,30.0
653,C1C(C2=C(NC1=O)N=C(S2)N)C3=CC=CC=C3,30.0
654,C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C=C(C=C3)F)F,30.0
757,C1C(C2=C(NC1=O)N=C(S2)N)C3=CC(=C(C=C3)F)F,29.66
805,C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C(=CC=C3)Cl)Cl,25.97
852,C1C(C2=C(NC1=O)N=C(S2)N)C3=CC=C(C=C3)Br,23.8
853,C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C=CC=C3Cl)Cl,23.8
1892,CNC1=NC2=C(S1)C(CC(=O)N2)C3=CC=CC=C3F,3.51
2179,CNC1=NC2=C(S1)C(CC(=O)N2)C3=CC=C(C=C3)Cl,2.07
1,CCCCOC1=CC=C(C=C1)CC(=O)NO,30.0
34,C1=CC=C(C=C1)CSC[C@@H](C(=O)O)N,30.0
44,C1=C(C=C(C(=C1Br)O)Br)C[C@@H](C(=O)O)N,30.0
46,CCN(CC)C(=O)C1=CC(=C(C=C1)O)OC,30.0
93,CC1=CC=CC=C1OCC(CO)O,30.0
165,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,30.0
229,CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N,30.0
1180,C1=CC(=C(C=C1[C@H](CN)O)O)O,13.36
1648,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)O,5.8
1833,C[C@H](C=C(C)C=CC(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C,4.06
2505,CN(C)CCC(=O)C1=CC(=C(C=C1)OC)F,1.08
949,COC1=C(C=C(C=C1)CN2CCNC3=CC(=NC=C3C2)NC4=CC=CC=C4)O,20.4
1044,C1CN(CC2=CN=C(C=C2N1)NC3=CC=CC=C3)CC4=CC=C(C=C4)C(F)(F)F,17.27
1939,COC1=CC=C(C=C1)CN2CCNC3=CC(=NC=C3C2)NC4=CC=CC=C4,3.17
2123,C1CN(CC2=CN=C(C=C2N1)NC3=CC=CC=C3)CC4=CC(=C(C=C4)F)F,2.28
2132,COC1=CC(=C(C=C1)OC)CN2CCNC3=CC(=NC=C3C2)NC4=CC=CC=C4,2.23
2192,CN(C)C1=CC=C(C=C1)CN2CCNC3=CC(=NC=C3C2)NC4=CC=CC=C4,2.01
2268,C1CN(CC2=CN=C(C=C2N1)NC3=CC=CC=C3)CC4=CC=CC=C4O,1.79
2386,COC1=CC=CC(=C1)CN2CCNC3=CC(=NC=C3C2)NC4=CC=CC=C4,1.58
2489,COC1=CC=CC=C1CN2CCNC3=CC(=NC=C3C2)NC4=CC=CC=C4,1.21
2499,C1CN(CC2=CN=C(C=C2N1)NC3=CC=CC=C3)CC4=CC(=CC=C4)F,1.14
870,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC(=C2)C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)Cl,23.0
898,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=CC(=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4)Cl,22.0
1024,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C=C2)Cl)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,18.0
1083,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC(=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,16.0
1121,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4)Cl,15.0
1122,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC(=C2Cl)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,15.0
1196,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=CC(=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4)OC,13.0
1197,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4)OC,13.0
1237,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C=C2)OC)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,12.0
1364,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC(=C2OC)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,9.7
535,CC1=C(N=C(S1)NC(=O)CC2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)N(CC5)C(=O)C6=CC=CC=C6C(F)(F)F,30.0
848,CC1=C(N=C(S1)NC(=O)CC2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)N(CC5)C(=O)C6=CC=CC=C6Cl,24.0
935,CC1=C(N=C(S1)NC(=O)CC2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)N(CC5)C(=O)C6=CC=CC=C6,21.0
975,CC1=C(N=C(S1)NC(=O)CC2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)N(CC5)C(=O)C6=CC=CC=C6F,20.0
1103,CC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)C4=C(SC(=N4)NC(=O)CC5=CC6=C(C=C5)OCO6)C,15.5
1315,CC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)C4=CSC(=N4)NC(=O)CC5=CC6=C(C=C5)OCO6,10.24
1371,CC1=C(N=C(S1)NC(=O)CC2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)N(CC5)C(=O)C6=CC=CC=C6OC,9.6
1534,CCC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)C4=C(SC(=N4)NC(=O)CC5=CC6=C(C=C5)OCO6)C,7.2
1628,CC1=CC=C(C=C1)C(=O)N2CCC3=C2C=CC(=C3)C4=C(SC(=N4)NC(=O)CC5=CC6=C(C=C5)OCO6)C,6.0
1790,CC1=CC(=CC=C1)C(=O)N2CCC3=C2C=CC(=C3)C4=C(SC(=N4)NC(=O)CC5=CC6=C(C=C5)OCO6)C,4.4
351,COC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C(=O)O,30.0
752,CNC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C(=O)OC,30.0
833,CC(C)NC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C#N,24.0
1037,CNC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C#N,17.69
1159,COC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C(=O)OC,14.0
1189,CCCNC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C#N,13.0
1190,CCNC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C#N,13.0
1656,CCCCNC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C#N,5.78
2163,CCCCCNC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C#N,2.1
238,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NC3=CC=CC(=C3)C(F)(F)F,30.0
250,COC1=CC=CC=C1C(=O)NC2=CC=CC=C2C(=O)NC3=CC=CC(=C3)C(F)(F)F,30.0
281,COC1=CC=CC=C1C(=O)NC2=CC=CC=C2C(=O)NC3=CC(=CC=C3)S(=O)(=O)C(F)(F)F,30.0
313,C1=CC=C(C(=C1)C(=O)NC2=CC(=CC=C2)S(=O)(=O)C(F)(F)F)NC(=O)C3=CC=CC=C3OCC(F)(F)F,30.0
316,CCOC1=CC=CC=C1C(=O)NC2=CC=CC=C2C(=O)NC3=CC(=CC=C3)S(=O)(=O)C(F)(F)F,30.0
883,CCOC1=CC=CC=C1C(=O)NC2=CC=CC=C2C(=O)NC3=CC=CC(=C3)C(F)(F)F,22.81
984,CCCCOC1=CC=CC=C1C(=O)NC2=CC=CC=C2C(=O)NC3=CC(=CC=C3)S(=O)(=O)C(F)(F)F,19.5
1021,COC1=CC=CC=C1C(=O)NC2=CC=CC=C2C(=O)NC3=CC(=CC=C3)SC(F)(F)F,18.0
1945,COC1=C(C(=CC=C1)OC)C(=O)NC2=CC=CC=C2C(=O)NC3=CC=CC(=C3)C(F)(F)F,3.11
1601,C1=CC(=C(C(=C1)F)F)NCC2=C3C=CC=NC3=C(C=C2)O,6.35
1683,C1=CC2=C(C=CC(=C2N=C1)O)CNC3=C(C=C(C=C3)C(F)(F)F)F,5.53
1740,C1=CC=C(C(=C1)C(F)(F)F)NCC2=C3C=CC=NC3=C(C=C2)O,4.99
1780,C1=CC=C(C(=C1)NCC2=C3C=CC=NC3=C(C=C2)O)Br,4.46
1830,C1=CC(=CC(=C1)F)NCC2=C3C=CC=NC3=C(C=C2)O,4.1
1869,C1=CC=C(C(=C1)NCC2=C3C=CC=NC3=C(C=C2)O)F,3.7
1935,C1=CC2=C(C=CC(=C2N=C1)O)CNC3=C(C=C(C=C3)F)F,3.19
2138,CC1=CC(=CC=C1)NCC2=C3C=CC=NC3=C(C=C2)O,2.2
1394,CC(C)C1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)C5=CN=CC=C5,9.21
1396,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)C5=CN=CC=C5)C(F)(F)F,9.18
1458,CC1=NC=C(C=C1)C2=CC=C(C=C2)CNC3=NC(=NC4=CC=CC=C43)C5=CC=CC=C5C(C)C,8.23
1552,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC=C3Cl)NCC4=CC=C(C=C4)C5=CN=CC=C5,6.99
1582,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC=C3Br)NCC4=CC=C(C=C4)C5=CN=CC=C5,6.55
1609,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)C5=CN=CC=C5,6.25
1639,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC=C3F)NCC4=CC=C(C=C4)C5=CN=CC=C5,5.9
1781,COC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)C5=CN=CC=C5,4.45
927,C1=CC=C(C(=C1)C2=NC=C(C(=N2)NCC3=CC=C(C=C3)N4C=CN=N4)F)C(F)F,21.0
928,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(F)F,21.0
1214,[2H]C([2H])([2H])C([2H])(C1=CC=CC=C1C2=NC=C(C(=N2)NC([2H])([2H])C3=CC=C(C=C3)N4C=CN=N4)C)C([2H])([2H])[2H],13.0
1312,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C,10.33
1531,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)(C)C,7.25
1591,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4OC(C)C,6.45
1787,CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NCC3=CC=C(C=C3)N4C=CN=N4)F,4.4
2370,CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NC(C)(C)C3=CC=C(C=C3)N4C=CN=N4)F,1.6
839,COC1=C(C=C(C=C1)Cl)C(=O)NC2=NC(=CS2)C3=CC=CC=C3,24.0
963,COC1=CC(=C(C=C1)OC)C(=O)NC2=NC(=CS2)C3=CC=CC=C3,20.0
1022,COC1=CC(=C(C=C1)C(=O)NC2=NC(=CS2)C3=CC=CC=C3)OC,18.0
1056,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=CC=CC=C3[N+](=O)[O-],17.0
1156,CC[S+](=O)(NC1=CC=CC=C1C(=O)NC2=NC(=CS2)C3=CC=CC=C3)[O-],14.0
1158,COC1=C(C=CC(=C1)Cl)C(=O)NC2=NC(=CS2)C3=CC=CC=C3,14.0
1405,CC(C)OC1=CC=CC=C1C(=O)NC2=NC(=CS2)C3=CC=CC=C3,9.0
1960,COC(=O)C1=CC=CC=C1C(=O)NC2=NC(=CS2)C3=CC=CC=C3,3.0
378,C1=CC(=CC=C1NCC2=C(C=C(C=C2)N)O)[S+](=O)(NC3=NC=CS3)[O-],30.0
379,C1=CC(=CC=C1NCC2=C(C(=CC(=C2)F)Cl)O)[S+](=O)(NC3=NC=CS3)[O-],30.0
404,CN(CC1=C(C(=CC=C1)OC)O)C2=CC=C(C=C2)[S+](=O)(NC3=NC=CS3)[O-],30.0
843,C1=CC(=CC=C1NCC2=CC(=C(C=C2)Cl)Cl)[S+](=O)(NC3=NC=CS3)[O-],24.0
1129,C1=CC(=CC(=C1)Cl)CNC2=CC=C(C=C2)[S+](=O)(NC3=NC=CS3)[O-],15.0
1194,CC(C1=CC=CC=C1)NC2=CC=C(C=C2)[S+](=O)(NC3=NC=CS3)[O-],13.0
1202,C1=CC(=CC=C1NCC2=C(C=C(C=C2)[N+](=O)[O-])O)[S+](=O)(NC3=NC=CS3)[O-],13.0
1241,C1=CC(=CC=C1NCC2=C(C(=CC(=C2)Cl)Br)O)[S+](=O)(NC3=NC=CS3)[O-],12.0
1818,CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NCC4=CC(=C(C=C4)OC)OC)C)C,4.18
1902,CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NCC4=CC=CC=C4OC)C)C,3.45
1956,CCOC1=CC=C(C=C1)CNC(=O)CCCN2C(=O)C3=NN(C(=C3C(=N2)C)C)C4=CC=C(C=C4)C,3.01
2009,CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NCC4=CC=C(C=C4)F)C)C,2.77
2035,CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NCC4=CC=CC=C4F)C)C,2.6
2124,CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NC(C)C4=CC=CC=C4)C)C,2.27
2508,CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NCC4=C(C(=CC=C4)OC)OC)C)C,1.07
926,CCN1C2=C(C=CC(=C2)C(=O)NCC3=CC=C(C=C3)C#N)[S@@](=O)C4=CC=CC=C4C1=O,21.0
1116,CN1C2=C(C=CC(=C2)C(=O)NCC3=CC=C(C=C3)Cl)[S@@](=O)C4=CC=CC=C4C1=O,15.0
1193,CN1C2=C(C=CC(=C2)C(=O)NCC3=CC=C(C=C3)Br)[S@@](=O)C4=CC=CC=C4C1=O,13.0
1234,CCN1C2=C(C=CC(=C2)C(=O)NCC3=CC=C(C=C3)F)[S@@](=O)C4=CC=CC=C4C1=O,12.0
