index,smiles,half-life
2141,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(Br)cc1,2.2
2165,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(C(F)(F)F)cc1,2.1
2216,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc(Cl)c1,1.95
2223,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(C(C)(C)C)cc1,1.9
2224,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(Cl)cc1,1.9
2225,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(Cl)c(Cl)c1,1.9
2226,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc(C(F)(F)F)c1,1.9
2347,Cc1ccc(-n2c(C)cc(-c3nnc4n3CCCCC4)c2C)cc1,1.62
944,COc1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1,20.67
1081,O=C(c1ccc2c(c1)ncn2-c1ccccc1)N1CCCCC1,16.0
1358,O=C(c1ccc2c(c1)ncn2-c1ccc(Cl)cc1)N1CCCCC1,9.8
1507,O=C(c1ccc2c(c1)ncn2-c1ccc(C(F)(F)F)cc1)N1CCCCC1,7.6
1645,Cc1cccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)c1,5.85
1646,O=C(c1ccc2c(c1)ncn2-c1cccc(Cl)c1)N1CCCCC1,5.83
1786,O=C(c1ccc2c(c1)ncn2-c1cccc(C(F)(F)F)c1)N1CCCCC1,4.4
1931,COc1ccccc1-n1cnc2cc(C(=O)N3CCCCC3)ccc21,3.2
2024,CC(C)(C)c1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1,2.7
2058,Cc1cccc(-n2cnc3cc(C(=O)N4CCC(Br)CC4)ccc32)c1,2.5
2059,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C)C4)ccc32)c1,2.5
2259,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C(C)C)C4)ccc32)c1,1.8
2312,CCOC(=O)c1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1,1.7
2362,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C)(C)C4)ccc32)c1,1.6
2476,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C(F)(F)F)C4)ccc32)c1,1.3
899,CCc1ccc2oc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)nc2c1,22.0
1058,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3cc(F)ccc3o1)N2,17.0
1097,Cc1ccc2nc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)oc2c1,15.8
1150,COc1ccc2oc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)nc2c1,14.17
1153,O=C1CCCC2=C1C(c1[nH]ncc1Br)N=C(Nc1nc3ccccc3o1)N2,14.0
1161,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3ccc(F)cc3o1)N2,14.0
1179,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3ccccc3o1)N2,13.47
1300,Cc1cccc2oc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)nc12,10.6
1335,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3ccc(Cl)cc3o1)N2,10.0
1640,COC(=O)c1ccc2nc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)oc2c1,5.9
1776,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3cccc(Cl)c3o1)N2,4.5
1909,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3c(Cl)cccc3o1)N2,3.4
1932,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3c(Br)cccc3o1)N2,3.2
2316,Cc1ccc2oc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)nc2c1,1.7
2368,Cc1cccc2nc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)oc12,1.6
493,Fc1ccccc1-c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,30.0
494,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1cccc(OC(F)(F)F)c1,30.0
495,Fc1ccc(-c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)cc1,30.0
496,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1cccc(C(F)(F)F)c1,30.0
498,Fc1cccc(-c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)c1,30.0
499,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1cc(F)c(F)c(F)c1,30.0
500,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1cccc(OC(F)F)c1,30.0
819,Fc1ccc(-c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)c(Cl)c1,25.0
847,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1ccc(F)c(F)c1F,24.0
877,Fc1ccc(-c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)c(F)c1,23.0
1284,COc1ccc(-c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)cc1F,11.0
1728,CSc1ccccc1-c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,5.1
2026,CC(C)Oc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)cc1OC(C)C,2.7
2060,CCOc1ccc(C(C)CNC(=O)c2cc3sccc3n2Cc2ccccc2)cc1OCC,2.5
2199,CCOc1cc(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)cc(F)c1OCC,2.0
2227,O=C(NCCc1ccc(OCC(F)(F)F)c(OCC(F)(F)F)c1)c1cc2sccc2n1Cc1ccccc1,1.9
2255,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2cccc(C)c2)cc1OCC,1.8
2256,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccc(F)cc2F)cc1OCC,1.8
2265,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)c(F)c1OCC,1.8
2266,CCOc1cc(F)c(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)cc1OCC,1.8
2277,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccc(Cl)c(F)c2)cc1OCC,1.75
2306,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)cc1OCC,1.7
2315,CCOc1ccc(CCN(C)C(=O)c2cc3sccc3n2Cc2ccccc2)cc1OCC,1.7
391,Nc1nc2c(s1)C(c1cc(Cl)ccc1F)CC(=O)N2,30.0
392,COc1ccc(C2CC(=O)Nc3nc(N)sc32)cc1OC,30.0
652,Nc1nc2c(s1)C(c1cccc(F)c1F)CC(=O)N2,30.0
653,Nc1nc2c(s1)C(c1ccccc1)CC(=O)N2,30.0
654,Nc1nc2c(s1)C(c1ccc(F)cc1F)CC(=O)N2,30.0
757,Nc1nc2c(s1)C(c1ccc(F)c(F)c1)CC(=O)N2,29.66
805,Nc1nc2c(s1)C(c1cccc(Cl)c1Cl)CC(=O)N2,25.97
852,Nc1nc2c(s1)C(c1ccc(Br)cc1)CC(=O)N2,23.8
853,Nc1nc2c(s1)C(c1c(Cl)cccc1Cl)CC(=O)N2,23.8
1892,CNc1nc2c(s1)C(c1ccccc1F)CC(=O)N2,3.51
2179,CNc1nc2c(s1)C(c1ccc(Cl)cc1)CC(=O)N2,2.07
1,CCCCOc1ccc(CC(=O)NO)cc1,30.0
34,N[C@@H](CSCc1ccccc1)C(=O)O,30.0
44,N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(=O)O,30.0
46,CCN(CC)C(=O)c1ccc(O)c(OC)c1,30.0
93,Cc1ccccc1OCC(O)CO,30.0
165,O=C(CCCCCCC(=O)Nc1ccccc1)NO,30.0
229,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,30.0
1180,NC[C@H](O)c1ccc(O)c(O)c1,13.36
1648,CC(C)(C)CC(C)(C)c1ccc(O)cc1,5.8
1833,CC(C=CC(=O)NO)=C[C@@H](C)C(=O)c1ccc(N(C)C)cc1,4.06
2505,COc1ccc(C(=O)CCN(C)C)cc1F,1.08
949,COc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1O,20.4
1044,FC(F)(F)c1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1,17.27
1939,COc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1,3.17
2123,Fc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1F,2.28
2132,COc1ccc(OC)c(CN2CCNc3cc(Nc4ccccc4)ncc3C2)c1,2.23
2192,CN(C)c1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1,2.01
2268,Oc1ccccc1CN1CCNc2cc(Nc3ccccc3)ncc2C1,1.79
2386,COc1cccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)c1,1.58
2489,COc1ccccc1CN1CCNc2cc(Nc3ccccc3)ncc2C1,1.21
2499,Fc1cccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)c1,1.14
870,Cc1ccc(S(=O)(=O)Nc2cccc(C(=O)Nc3nc(-c4ccc(Cl)cc4)cs3)c2)cc1,23.0
898,Cc1ccc(S(=O)(=O)Nc2cc(Cl)cc(C(=O)Nc3nc(-c4ccccc4)cs3)c2)cc1,22.0
1024,Cc1ccc(S(=O)(=O)Nc2ccc(Cl)c(C(=O)Nc3nc(-c4ccccc4)cs3)c2)cc1,18.0
1083,Cc1ccc(S(=O)(=O)Nc2cccc(C(=O)Nc3nc(-c4ccccc4)cs3)c2)cc1,16.0
1121,Cc1ccc(S(=O)(=O)Nc2cc(C(=O)Nc3nc(-c4ccccc4)cs3)ccc2Cl)cc1,15.0
1122,Cc1ccc(S(=O)(=O)Nc2cccc(C(=O)Nc3nc(-c4ccccc4)cs3)c2Cl)cc1,15.0
1196,COc1cc(NS(=O)(=O)c2ccc(C)cc2)cc(C(=O)Nc2nc(-c3ccccc3)cs2)c1,13.0
1197,COc1ccc(C(=O)Nc2nc(-c3ccccc3)cs2)cc1NS(=O)(=O)c1ccc(C)cc1,13.0
1237,COc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1C(=O)Nc1nc(-c2ccccc2)cs1,12.0
1364,COc1c(NS(=O)(=O)c2ccc(C)cc2)cccc1C(=O)Nc1nc(-c2ccccc2)cs1,9.7
535,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1C(F)(F)F,30.0
848,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1Cl,24.0
935,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1,21.0
975,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1F,20.0
1103,Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21,15.5
1315,Cc1ccccc1C(=O)N1CCc2cc(-c3csc(NC(=O)Cc4ccc5c(c4)OCO5)n3)ccc21,10.24
1371,COc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21,9.6
1534,CCc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21,7.2
1628,Cc1ccc(C(=O)N2CCc3cc(-c4nc(NC(=O)Cc5ccc6c(c5)OCO6)sc4C)ccc32)cc1,6.0
1790,Cc1cccc(C(=O)N2CCc3cc(-c4nc(NC(=O)Cc5ccc6c(c5)OCO6)sc4C)ccc32)c1,4.4
351,COc1oc(-c2cccc3ccccc23)nc1C(=O)O,30.0
752,CNc1oc(-c2cccc3ccccc23)nc1C(=O)OC,30.0
833,CC(C)Nc1oc(-c2cccc3ccccc23)nc1C#N,24.0
1037,CNc1oc(-c2cccc3ccccc23)nc1C#N,17.69
1159,COC(=O)c1nc(-c2cccc3ccccc23)oc1OC,14.0
1189,CCCNc1oc(-c2cccc3ccccc23)nc1C#N,13.0
1190,CCNc1oc(-c2cccc3ccccc23)nc1C#N,13.0
1656,CCCCNc1oc(-c2cccc3ccccc23)nc1C#N,5.78
2163,CCCCCNc1oc(-c2cccc3ccccc23)nc1C#N,2.1
238,O=C(Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1)c1ccccc1,30.0
250,COc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1,30.0
281,COc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,30.0
313,O=C(Nc1cccc(S(=O)(=O)C(F)(F)F)c1)c1ccccc1NC(=O)c1ccccc1OCC(F)(F)F,30.0
316,CCOc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,30.0
883,CCOc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1,22.81
984,CCCCOc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,19.5
1021,COc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(SC(F)(F)F)c1,18.0
1945,COc1cccc(OC)c1C(=O)Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1,3.11
1601,Oc1ccc(CNc2cccc(F)c2F)c2cccnc12,6.35
1683,Oc1ccc(CNc2ccc(C(F)(F)F)cc2F)c2cccnc12,5.53
1740,Oc1ccc(CNc2ccccc2C(F)(F)F)c2cccnc12,4.99
1780,Oc1ccc(CNc2ccccc2Br)c2cccnc12,4.46
1830,Oc1ccc(CNc2cccc(F)c2)c2cccnc12,4.1
1869,Oc1ccc(CNc2ccccc2F)c2cccnc12,3.7
1935,Oc1ccc(CNc2ccc(F)cc2F)c2cccnc12,3.19
2138,Cc1cccc(NCc2ccc(O)c3ncccc23)c1,2.2
1394,CC(C)c1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,9.21
1396,FC(F)(F)c1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,9.18
1458,Cc1ccc(-c2ccc(CNc3nc(-c4ccccc4C(C)C)nc4ccccc34)cc2)cn1,8.23
1552,Clc1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,6.99
1582,Brc1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,6.55
1609,Cc1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,6.25
1639,Fc1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,5.9
1781,COc1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,4.45
927,Fc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-n2ccnn2)cc1,21.0
928,Cc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-n2ccnn2)cc1,21.0
1214,[2H]C([2H])(Nc1nc(-c2ccccc2C([2H])(C([2H])([2H])[2H])C([2H])([2H])[2H])ncc1C)c1ccc(-n2ccnn2)cc1,13.0
1312,Cc1cnc(-c2ccccc2C(C)C)nc1NCc1ccc(-n2ccnn2)cc1,10.33
1531,Cc1cnc(-c2ccccc2C(C)(C)C)nc1NCc1ccc(-n2ccnn2)cc1,7.25
1591,Cc1cnc(-c2ccccc2OC(C)C)nc1NCc1ccc(-n2ccnn2)cc1,6.45
1787,CC(C)c1ccccc1-c1ncc(F)c(NCc2ccc(-n3ccnn3)cc2)n1,4.4
2370,CC(C)c1ccccc1-c1ncc(F)c(NC(C)(C)c2ccc(-n3ccnn3)cc2)n1,1.6
839,COc1ccc(Cl)cc1C(=O)Nc1nc(-c2ccccc2)cs1,24.0
963,COc1ccc(OC)c(C(=O)Nc2nc(-c3ccccc3)cs2)c1,20.0
1022,COc1ccc(C(=O)Nc2nc(-c3ccccc3)cs2)c(OC)c1,18.0
1056,O=C(Nc1nc(-c2ccccc2)cs1)c1ccccc1[N+](=O)[O-],17.0
1156,CC[S+](=O)([O-])Nc1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1,14.0
1158,COc1cc(Cl)ccc1C(=O)Nc1nc(-c2ccccc2)cs1,14.0
1405,CC(C)Oc1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1,9.0
1960,COC(=O)c1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1,3.0
378,Nc1ccc(CNc2ccc([S+](=O)([O-])Nc3nccs3)cc2)c(O)c1,30.0
379,O=[S+]([O-])(Nc1nccs1)c1ccc(NCc2cc(F)cc(Cl)c2O)cc1,30.0
404,COc1cccc(CN(C)c2ccc([S+](=O)([O-])Nc3nccs3)cc2)c1O,30.0
843,O=[S+]([O-])(Nc1nccs1)c1ccc(NCc2ccc(Cl)c(Cl)c2)cc1,24.0
1129,O=[S+]([O-])(Nc1nccs1)c1ccc(NCc2cccc(Cl)c2)cc1,15.0
1194,CC(Nc1ccc([S+](=O)([O-])Nc2nccs2)cc1)c1ccccc1,13.0
1202,O=[N+]([O-])c1ccc(CNc2ccc([S+](=O)([O-])Nc3nccs3)cc2)c(O)c1,13.0
1241,O=[S+]([O-])(Nc1nccs1)c1ccc(NCc2cc(Cl)cc(Br)c2O)cc1,12.0
1818,COc1ccc(CNC(=O)CCCn2nc(C)c3c(C)n(-c4ccc(C)cc4)nc3c2=O)cc1OC,4.18
1902,COc1ccccc1CNC(=O)CCCn1nc(C)c2c(C)n(-c3ccc(C)cc3)nc2c1=O,3.45
1956,CCOc1ccc(CNC(=O)CCCn2nc(C)c3c(C)n(-c4ccc(C)cc4)nc3c2=O)cc1,3.01
2009,Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NCc4ccc(F)cc4)nc(C)c3c2C)cc1,2.77
2035,Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NCc4ccccc4F)nc(C)c3c2C)cc1,2.6
2124,Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NC(C)c4ccccc4)nc(C)c3c2C)cc1,2.27
2508,COc1cccc(CNC(=O)CCCn2nc(C)c3c(C)n(-c4ccc(C)cc4)nc3c2=O)c1OC,1.07
926,CCN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3ccc(C#N)cc3)cc21,21.0
1116,CN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3ccc(Cl)cc3)cc21,15.0
1193,CN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3ccc(Br)cc3)cc21,13.0
1234,CCN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3ccc(F)cc3)cc21,12.0
1463,CCN1C(=O)c2ccccc2[S+]([O-])c2ccc(C(=O)NCc3ccccc3)cc21,8.12
1486,CCN1C(=O)c2ccccc2[S+]([O-])c2ccc(C(=O)NCc3ccc(OC)cc3)cc21,7.8
1491,CCN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)N[C@H](C)c3ccc(Br)cc3)cc21,7.7
331,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1S(=O)(=O)N(C)C,30.0
381,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1,30.0
382,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(Cl)cc2)c1C,30.0
1130,CC(=O)c1c(C)c(C(=O)Nc2cccc([S+](=O)([O-])N(C)C)c2)n(C)c1C,15.0
1301,CN(C)S(=O)(=O)c1cccc(NC(=O)c2ccc[nH]2)c1,10.53
1588,CCn1c(C)c(C(C)=O)c(C)c1C(=O)Nc1cccc([S+](=O)([O-])N(C)C)c1,6.5
1768,CCN(CC)[S+](=O)([O-])c1cc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)ccc1OC,4.7
286,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c3ccccc3n2)cc1C,30.0
302,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c3cccc(C)c3n2)cc1C,30.0
327,Cc1ccc(-c2cc(C(=O)Nc3ccc(C#N)cc3)c3ccccc3n2)cc1C,30.0
751,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(C)(=O)=O)cc3)c3ccccc3n2)cc1C,30.0
1235,COc1cccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)c1,12.0
1236,Cc1ccc(-c2cc(C(=O)Nc3cccc(S(N)(=O)=O)c3)c3ccccc3n2)cc1C,12.0
1906,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)N(C)C)cc3)c3ccccc3n2)cc1C,3.4
257,FC(F)(F)c1ccccc1-c1nc(NCc2ccc(Cl)cc2)c2ccccc2n1,30.0
258,FC(F)(F)c1ccc(CNc2nc(-c3ccccc3C(F)(F)F)nc3ccccc23)cc1,30.0
952,COc1ccc(-c2nc(NC(C)c3ccccc3)c3ccccc3n2)cc1,20.28
978,Fc1ccc(CNc2nc(-c3ccccc3C(F)(F)F)nc3ccccc23)cc1,19.83
1971,FC(F)(F)c1ccccc1-c1nc(NCc2cccc(Cl)c2)c2ccccc2n1,2.97
2013,FC(F)(F)c1ccccc1-c1nc(NCc2ccccc2)c2ccccc2n1,2.74
2048,Fc1cccc(CNc2nc(-c3ccccc3C(F)(F)F)nc3ccccc23)c1,2.55
223,COc1ccc(-c2cnc(N3CCC(C(N)=O)CC3)s2)cc1OC,30.0
868,CC(C)Oc1cccc(-c2cnc(N3CCC(C(N)=O)CC3)s2)c1,23.0
1377,NC(=O)C1CCN(c2ncc(-c3cccc(F)c3)s2)CC1,9.48
1632,NC(=O)C1CCN(c2ncc(-c3ccc(Cl)cc3)s2)CC1,5.97
1879,NC(=O)C1CCN(c2ncc(-c3ccc(Br)cc3)s2)CC1,3.6
2051,CC(=O)C1CCN(c2ncc(-c3cccc(N(C)C)c3)s2)CC1,2.51
2398,CSc1ccc(-c2cnc(N3CCC(C(N)=O)CC3)s2)cc1,1.53
54,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,30.0
364,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,30.0
456,COc1ccc(NC(=O)c2c(C)cccc2C)cc1[S+](=O)([O-])N(C)C,30.0
710,CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC,30.0
1471,Cc1cccc(C)c1C(=O)Nc1cccc([S+](=O)([O-])N(C)C)c1,8.0
1861,CCN(CC)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1,3.8
2004,COC(=O)c1ccccc1NC(=O)c1ccccc1OC(F)F,2.8
988,NC(=O)C1CCN(c2nccc(-c3ccc(Br)cc3)n2)CC1,19.33
1258,CC(C)Oc1cccc(-c2ccnc(N3CCC(C(N)=O)CC3)n2)c1,11.58
1446,Cc1cnc(N2CCC(C(N)=O)CC2)nc1-c1cccc(N(C)C)c1,8.45
2098,Cc1ccc(-c2ccnc(N3CCC(C(N)=O)CC3)n2)cc1,2.35
2332,CN(C)c1cccc(-c2ccnc(N3CCC(C(N)=O)CC3)n2)c1,1.67
2431,CN(C)c1cccc(-c2nc(N3CCC(C(N)=O)CC3)ncc2F)c1,1.45
827,COc1ccc(C(=O)NC2CCCc3c2[nH]c2ccccc32)cc1OC,24.56
889,COc1ccc(C(=O)NC2CCCc3c2[nH]c2c(Cl)cccc32)cc1OC,22.38
1252,COc1cc(C(=O)NC2CCCc3c2[nH]c2ccccc32)cc(OC)c1OC,11.79
1322,O=C(NC1CCCc2c1[nH]c1ccccc21)c1ccccc1,10.07
1447,COc1cc(C(=O)NC2CCCc3c2[nH]c2c(Cl)cccc32)cc(OC)c1OC,8.45
2110,COc1ccccc1C(=O)NC1CCCc2c1[nH]c1c(Cl)cccc21,2.31
679,COc1ccc(NC(=O)c2cc(-c3ccc[nH]3)n[nH]2)cc1OC,30.0
939,O=C(Nc1cccc(OC(F)(F)F)c1)c1cc(-c2ccc[nH]2)n[nH]1,20.94
1067,O=C(Nc1ccc(F)cc1F)c1cc(-c2ccc[nH]2)n[nH]1,16.71
1378,O=C(Nc1cccc(F)c1)c1cc(-c2ccc[nH]2)n[nH]1,9.45
1580,CCc1cccc(NC(=O)c2cc(-c3ccc[nH]3)n[nH]2)c1,6.57
1618,Cc1ccc(NC(=O)c2cc(-c3ccc[nH]3)n[nH]2)cc1F,6.16
334,Cc1ccc2oc(NC3=NC(c4ccccc4Cl)C4=C(CCCC4=O)N3)nc2c1,30.0
1269,CC1(C)CC(=O)C2=C(C1)NC(Nc1nc3ccccc3o1)=NC2c1ccccc1Cl,11.0
1328,O=C1CCCC2=C1C(c1ccccc1C(F)(F)F)N=C(Nc1nc3ccccc3o1)N2,10.0
1369,O=C1CCCC2=C1C(c1ccccc1Br)N=C(Nc1nc3ccccc3o1)N2,9.6
1386,O=C1CCCC2=C1C(c1ccccc1Cl)N=C(Nc1nc3ccccc3o1)N2,9.38
1451,O=C1CCCC2=C1C(c1ccccc1I)N=C(Nc1nc3ccccc3o1)N2,8.4
178,Cn1nnnc1Sc1ncnc2scc(-c3cccc(S(C)(=O)=O)c3)c12,30.0
1297,Cn1nnnc1Sc1ncnc2scc(-c3ccc(F)cc3)c12,10.72
1708,Cn1nnnc1Sc1ncnc2scc(-c3ccccc3F)c12,5.28
1951,CC(=O)c1cccc(-c2csc3ncnc(Sc4nnnn4C)c23)c1,3.08
2356,Cc1nc(Sc2nnnn2C)c2c(-c3ccccc3)csc2n1,1.6
2448,CCn1nnnc1Sc1ncnc2scc(-c3ccc(C)cc3)c12,1.4
134,COc1cccc(C(=O)Nc2nc(-c3nnn(-c4ccccc4C(F)(F)F)c3C)ns2)c1,30.0
135,Cc1c(-c2nsc(NC(=O)c3cccc(Cl)c3)n2)nnn1-c1ccccc1C(F)(F)F,30.0
1009,COc1cccc(C(=O)Nc2nc(-c3nnn(-c4cccc(Cl)c4C)c3C)ns2)c1,18.64
1038,COc1cccc(C(=O)Nc2nc(-c3nnn(-c4cc(C)ccc4C)c3C)ns2)c1,17.61
1217,CCc1cccc(-n2nnc(-c3nsc(NC(=O)c4cccc(OC)c4)n3)c2C)c1,12.76
1292,CCc1ccc(-n2nnc(-c3nsc(NC(=O)c4ccccc4Cl)n3)c2C)cc1,10.9
115,CCOc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2ccc(Br)cc2)cc1,30.0
742,CCOc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2cccc(Cl)c2)cc1,30.0
765,Cc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2ccc(Br)cc2)cc1,28.6
1039,Cc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2cccc(Cl)c2)cc1,17.6
1604,CSc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2ccc(Br)cc2)cc1,6.3
1888,CSc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2cccc(Cl)c2)cc1,3.54
1467,Cc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-c2cccnc2)cc1,8.1
