index,smiles,half-life,sdc,sdx,sa,dga,dgp,dgtot
88,Cc1nn2c(c1-c1ccccc1Oc1ccccc1)N(Cc1cccc(C#N)c1)CCC2,1.0,11.8279,0.0,4.1977,-24.9118,-68.6192,-83.4797
175,Cc1nn2c(c1-c1ccccc1Oc1ccccc1)N(Cc1ccc(C(=O)O)cc1)CCC2,1.0,11.9122,0.9469,6.655,-20.7827,-90.1227,-99.9523
87,CC1(c2ccccc2)N(Cc2ccccc2)C(=O)OC12CCN(Cc1cccc(C#N)c1)CC2,1.0,13.4061,0.0,5.2382,-18.2689,-77.8042,-72.8238
189,CC1(c2ccccc2)N(Cc2ccccc2)C(=O)OC12CCN(Cc1ccc(C(=O)O)cc1)CC2,1.0,13.449,0.8383,7.413,-14.1512,-95.9375,-86.1652
86,CCN1CCN(C(=O)c2ccc3nccn3c2)CC1,1.0,8.0321,0.0,4.6499,-5.8604,-70.1964,-58.7647
174,CN1CCN(C(=O)c2ccc3nccn3c2)CC1,1.0,7.7109,0.0,4.6284,-6.9735,-69.7237,-59.509
85,CCN1CCN(C(=O)c2cc(-c3cccnc3)nc3c2cnn3C)CC1,1.0,10.6026,0.0,5.841,-10.7463,-91.8912,-82.8315
173,CN1CCN(C(=O)c2cc(-c3cccnc3)nc3c2cnn3C)CC1,1.0,10.2814,0.0,5.8624,-11.8571,-91.9131,-83.9018
84,CCN1CCN(C(=O)c2cc(-c3ccccc3OC)c3nncn3n2)CC1,1.0,10.528,0.0,6.5652,-11.0569,-95.3413,-76.1581
172,COc1ccccc1-c1cc(C(=O)N2CCN(C)CC2)nn2cnnc12,1.0,10.3243,0.0,6.6022,-12.1667,-95.7085,-77.2816
83,CCN1CCN(C(=O)c2cc(-c3ccc(F)cc3)nc3c2cnn3C)CC1,1.0,10.9596,0.0,6.8511,-9.9451,-93.9262,-83.6559
171,CN1CCN(C(=O)c2cc(-c3ccc(F)cc3)nc3c2cnn3C)CC1,1.0,10.4892,0.0,6.7706,-11.0569,-92.5876,-84.194
82,CCN1CCN(C(=O)Cc2cccn2-c2ccc(F)cc2)CC1,1.0,9.4397,0.0,5.7293,-4.3531,-73.8845,-67.5648
170,CN1CCN(C(=O)Cc2cccn2-c2ccc(F)cc2)CC1,1.0,9.193,0.0,5.7363,-5.4604,-73.7812,-68.7562
81,CN1c2cc(C(=O)Nc3ccc(C#N)cc3)ccc2C(=O)N2CCCCC21,1.0,10.3266,0.6487,6.3095,-18.0774,-90.4132,-97.0325
169,CN1c2cc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)ccc2C(=O)N2CCCCC21,1.0,10.6219,2.355,8.8431,-11.1588,-117.5915,-110.9148
