index,smiles,half-life,published
1280,O=S(=O)(Nc1nccs1)c1ccc(NCc2cc(Cl)ccc2O)cc1,11.0,2005
1278,Clc1ccccc1Nc1nc(-c2ccncc2)nc2ccccc12,11.0,2005
1269,CC1(C)CC(=O)C2=C(C1)NC(Nc1nc3ccccc3o1)=NC2c1ccccc1Cl,11.0,2005
1321,COC(=O)[C@]12OC[C@@]34[C@H]1[C@@H](OC(=O)/C=C(\C)C(C)C)C(=O)O[C@@H]3C[C@H]1C(C)=C(O)C(=O)C[C@]1(C)[C@H]4[C@@H](O)[C@@H]2O,10.1,2005
1327,COc1ccccc1-c1nc(NCc2cnc(C)cn2)c2ccccc2n1,10.0,2005
1330,O=S(=O)(Nc1nccs1)c1ccc(NCc2ccccc2)cc1,10.0,2005
1340,c1ccc2c(NC3CCCCC3)nc(-c3ccncc3)nc2c1,10.0,2005
1958,CCn1c(SCc2ccc(C#N)cc2)nnc1-c1cccc(Cl)c1,3.0,2005
1408,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1)c1ccccc1,9.0,2005
1402,Clc1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1,9.1,2005
1401,c1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1,9.1,2005
1381,Cc1noc(C)c1C(=O)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2,9.4,2005
1379,Cc1ccc(-c2cc(C(=O)NC3CCCCC3)c3ccccc3n2)cc1,9.42,2005
1375,CCn1c(=NC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)sc2cccc(OC)c21,9.5,2005
1268,O=C(Nc1ccccc1C(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccco1,11.0,2005
1374,CCOC(=O)c1nn(-c2ccc(OC)cc2)c(=O)c2c(N)scc12,9.52,2005
1362,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1,9.7,2005
1360,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,9.75,2005
1356,CCOC(=O)N1CCc2c(sc(NCc3sccc3C)c2C(=O)Nc2cc(Cl)ccc2OC)C1,9.8,2005
1352,Fc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,9.82,2005
1349,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(N)CC2,9.88,2005
1341,c1ccc2c(N3CCOCC3)nc(-c3ccncc3)nc2c1,10.0,2005
521,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,30.0,2005
1373,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,9.54,2005
1423,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,8.85,2005
1267,FC(F)(F)c1cccc(Sc2nc(-c3ccccc3)nnc2C(F)(F)F)c1,11.0,2005
1263,COc1ccc(-c2nc3ncccc3[nH]2)cc1,11.16,2005
574,O=C(O)c1cccc(-c2cnc3ccccc3c2)c1,30.0,2005
1174,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,13.8,2005
1170,O=C(N[C@@H](Cc1ccccc1)C(=O)CCl)OCc1ccccc1,13.96,2005
1149,CCOc1ccc(N2C(=O)c3n[nH]c(-c4cccs4)c3C2c2cccc(F)c2)cc1,14.23,2005
1145,O=C(Nc1ccc2oc(-c3cccnc3)nc2c1)c1ccc(-c2ccccc2)o1,14.41,2005
1142,O=C(O)[C@H]1O[C@H]1C(=O)O,14.71,2005
1138,COc1ccc(-c2cc(C(F)(F)F)nc(SCCC(=O)Nc3cc(C)ccc3O)n2)cc1,14.91,2005
1126,Clc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1Cl,15.0,2005
1115,Cc1ccc(-n2nc(C)c3c(-c4ccc(O)c(O)c4)c(C#N)c(N)nc32)cc1C,15.0,2005
1112,CC1CCCCN1c1ncnc(N)c1[N+](=O)[O-],15.0,2005
1106,C[C@H]1CCC[C@H](O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,15.21,2005
1104,FC(F)(F)c1cccc(N2CCN(C(=S)Nc3ccccn3)CC2)c1,15.49,2005
1103,Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21,15.5,2005
1102,COc1ccc2nc(C)cc(Nc3ccc(Cl)c(Cl)c3)c2c1,15.54,2005
1095,O=c1c2c([nH]c3ccc(Br)cc13)CCCC2,15.87,2005
1175,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,13.68,2005
1184,Cc1ccc(C(=O)Nc2ccc3oc(-c4cccnc4)nc3c2)cc1[N+](=O)[O-],13.22,2005
1185,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)C(C)C3O,13.19,2005
569,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)COc3ccc(Br)cc3Cl)cc2)n1,30.0,2005
1260,CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@H]1[C@H]2C(=O)OC,11.29,2005
1255,Nc1cc(CN2C(=O)c3ccccc3C2=O)cc(Cl)c1O,11.65,2005
1243,COc1cc(/C=C2\C(=O)Nc3ccccc32)ccc1O,12.0,2005
1235,COc1cccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)c1,12.0,2005
1229,Cc1ccc(C)n1-c1cccc(C(=O)O)c1,12.0,2005
1227,Cc1ccc(-c2cc(C(=O)NCc3cnn(C)c3C)c3cc(Br)ccc3n2)cc1,12.02,2005
1225,Cc1ccc2nc(-c3ccccn3)c(Nc3ccccc3C)n2c1,12.23,2005
1264,NC1(c2ccccc2Cl)CCCCC1=O,11.04,2005
1205,Clc1ccc(-c2nc(-c3ccc(Br)o3)no2)c(Cl)c1,13.0,2005
562,CC(=O)Nc1cccc(-c2csc(Nc3cc(C)ccn3)n2)c1,30.0,2005
563,Cc1cc(C)c2nc(-c3ccccn3)cc(C(=O)Nc3ccc(S(=O)(=O)Nc4onc(C)c4C)cc3)c2c1,30.0,2005
564,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,30.0,2005
1190,CCNc1oc(-c2cccc3ccccc23)nc1C#N,13.0,2005
1189,CCCNc1oc(-c2cccc3ccccc23)nc1C#N,13.0,2005
567,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3ccnc4ccccc34)CC1)C2,30.0,2005
1186,c1ccc(-c2cn[nH]c2)cc1,13.14,2005
1204,COc1ccc2[nH]c(=O)c(-c3noc(-c4cccs4)n3)cc2c1,13.0,2005
1959,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3.0,2005
1867,Cc1cccc(C)c1Nc1c(-c2cccs2)nc2ncccn12,3.72,2005
1972,O=C1c2ccccc2C2=Nc3ccccc3SC(c3ccc(Cl)cc3)C12,2.96,2005
2482,COc1cccc(C(=O)NCCSc2c(-c3ccc(F)cc3)[nH]c3ccccc23)c1OC,1.26,2005
2481,Nc1c(S(=O)(=O)c2cccs2)c2nc3ccccc3nc2n1Cc1ccccc1,1.27,2005
2478,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,1.29,2005
2475,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1,1.3,2005
2474,CCOc1ccc(NC(=O)c2ccc(F)c(S(=O)(=O)N(CC)Cc3ccccc3)c2)cc1,1.3,2005
2472,CC(=O)N1CCc2cc(S(=O)(=O)NCCC3=CCCCC3)ccc21,1.3,2005
117,COc1ccc(-c2nc3c(c(SCC(=O)Nc4ccc(C(=O)O)cc4)n2)Cc2ccccc2O3)cc1,30.0,2005
2488,Cc1ccc(C)c(SC2=NS(=O)(=O)c3ccccc32)c1,1.21,2005
2470,Cc1ccc(-c2nnc(Nc3ccc(Br)cc3)c3ccccc23)cc1S(=O)(=O)N1CCN(C)CC1,1.31,2005
120,Cc1ccc(C(=O)Nc2nc3nc(-c4ccccc4)cc(=O)n3[nH]2)cc1,30.0,2005
121,Cc1ccc(C(=O)Nc2nc3nc(C)cc(=O)n3[nH]2)cc1,30.0,2005
2468,CCCCCn1c(CCCNC(=O)c2ccccc2OC)nc2ccccc21,1.31,2005
2465,CCOc1ccc(NC(=O)CC2C(=O)N(c3ccc(F)cc3)C(=O)N2CCc2sccc2C)cc1,1.33,2005
2464,CN(C)c1ccc(S(=O)(=O)N2CCCCC2)cc1NS(=O)(=O)c1ccc2ccccc2c1,1.34,2005
2463,Cc1ccc(CNCc2cn[nH]c2-c2ccc(C)cc2)cc1,1.34,2005
2461,COc1cccc(CNCCSc2nnnn2C)c1OCc1ccc(Cl)cc1Cl,1.35,2005
119,Cn1c(CN2CCCCC2)nc2cc(NC(=O)c3cccc(Br)c3)ccc21,30.0,2005
2490,CCOC(=O)c1ccc(NC(=O)c2sc3nc4c(cc3c2N)N2CCC4CC2)cc1,1.21,2005
108,Cc1ccc2nc(-c3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3Cl)oc2c1,30.0,2005
107,N#Cc1ccc(C(=O)Nc2ccc(Cl)c(-c3nc4cc(Cl)ccc4o3)c2)c(F)c1,30.0,2005
90,Cc1ccccc1NC(=O)Nc1cccs1,30.0,2005
91,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,30.0,2005
92,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,30.0,2005
93,Cc1ccccc1OCC(O)CO,30.0,2005
2503,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,1.11,2005
95,O=C(Nc1cccc(C(F)(F)F)c1)c1cc2nc(-c3ccccc3)cc(C(F)(F)F)n2n1,30.0,2005
96,N#C/C(=C\c1ccc(-c2ccc(C(=O)O)cc2)o1)c1nc2ccccc2[nH]1,30.0,2005
97,Nc1c(C(=O)Nc2ccc(F)cc2)sc2nc(-c3cccs3)cc(C(F)(F)F)c12,30.0,2005
2502,Cn1c(=O)c2c(-c3ccc(Cl)cc3)n(CCc3ccccc3)cc2n(C)c1=O,1.11,2005
99,Cc1ccc(-n2ncc3c(Nc4cccc(C(=O)O)c4)ncnc32)cc1,30.0,2005
100,O=C(Nc1ccc2oc(-c3ccncc3)nc2c1)c1ccccc1Cl,30.0,2005
101,COc1ccc(C2C=C(c3ccc(Cl)cc3)Nc3nc(-c4ccc(Cl)cc4)nn32)cc1,30.0,2005
102,O=S(=O)(Nc1nc2n(n1)C(c1ccccc1)C=C(c1ccc(Cl)cc1)N2)c1ccccc1,30.0,2005
103,C#CCOc1ccc(-c2nnc(Nc3ccc(NC(C)=O)cc3)c3ccccc23)cc1,30.0,2005
104,Cc1ccc(-c2cc(C(=O)NCc3cnn(C)c3)c3cc(Br)ccc3n2)cc1,30.0,2005
105,Cc1nnc(N2C(=O)c3oc4ccccc4c(=O)c3C2c2ccc(F)cc2)s1,30.0,2005
2497,CCN(CC)S(=O)(=O)c1ccc(N2CCCC2)c(NS(=O)(=O)c2ccc(C)cc2)c1,1.17,2005
2043,COc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1COc1ccc(NC(C)=O)cc1,2.57,2005
2457,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,1.37,2005
2455,CCOc1ccccc1N(CC(=O)Nc1cc(OC)ccc1OC)S(=O)(=O)c1ccccc1,1.38,2005
2450,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,1.4,2005
1964,CCc1ccc2oc(=O)cc(CN3CCN(c4ccccc4F)CC3)c2c1,3.0,2005
157,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,30.0,2005
2390,Cc1nc2ccc(NC(=O)c3cc(S(=O)(=O)N(C)c4ccccc4)ccc3Cl)cc2s1,1.55,2005
159,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,30.0,2005
160,Cn1nnnc1Sc1ncnc2sccc12,30.0,2005
161,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,30.0,2005
162,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,30.0,2005
163,O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,30.0,2005
164,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,30.0,2005
165,O=C(CCCCCCC(=O)Nc1ccccc1)NO,30.0,2005
2388,CC1CC(C)(C)N(C(=O)CN2C(=O)c3ccccc3C2=O)c2ccccc21,1.56,2005
2383,CC(=O)O[C@H]1CC[C@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]3C[C@H]3O[C@]4(CC[C@H](C)CN4)[C@H](C)[C@@H]32)C1,1.58,2005
2382,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,1.59,2005
2365,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nccs2)cc1,1.6,2005
2355,Fc1ccc(-c2csc3ncnc(Sc4nnnn4-c4ccccc4)c23)cc1,1.6,2005
2354,COc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1,1.6,2005
2353,Cc1ccc(OCCn2c(CCNC(=O)C3CCCCC3)nc3ccccc32)cc1,1.6,2005
155,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,30.0,2005
89,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,30.0,2005
154,NC(=O)C(=O)NN=Cc1ccc([N+](=O)[O-])o1,30.0,2005
2395,Cc1ccc(SC2=NS(=O)(=O)c3ccccc32)c(C)c1,1.54,2005
2444,CC(=O)NC(SC(=S)N(C)C)C(Cl)(Cl)Cl,1.4,2005
2429,CCOc1ccccc1N(CC(=O)N1CCOCC1)S(=O)(=O)c1ccc(SC)cc1,1.45,2005
2428,O=C(Oc1ccc[nH]c1=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.46,2005
2427,COC(=O)c1sccc1NC(=O)c1sccc1C,1.46,2005
2421,CC(=O)c1c(C)oc2ccc(N(C(=O)Oc3ccccc3)S(=O)(=O)c3ccccc3)cc12,1.48,2005
2420,O=C(c1cccs1)c1nonc1C(=O)c1cccs1,1.49,2005
2418,COc1ccccc1N1CCN(CCN(C(=O)c2ccc(I)cc2)c2ccccn2)CC1,1.49,2005
140,COc1ccc(C2c3c(oc4ccc(Cl)cc4c3=O)C(=O)N2CCCN(C)C)cc1OC,30.0,2005
2407,Cc1sc2ncnc(Sc3nnnn3-c3ccccc3)c2c1-c1ccccc1,1.5,2005
2405,CCN(c1ccccc1)S(=O)(=O)c1cc(C(=O)Nc2ccc(Br)cc2)ccc1F,1.5,2005
2403,COc1ccc(OC)c(N2C(=O)C(Cl)=C(N3CCCCC3)C2=O)c1,1.5,2005
2402,COc1ccc(-c2cn[nH]c2-c2ccc(OC)cc2)cc1,1.5,2005
146,CCOC(=O)N1CCc2c(sc(NCc3ccc(N(C)C)cc3)c2C(=O)Nc2ccc(OC)cc2)C1,30.0,2005
147,O=C(Nc1ccc(-c2nc3cc(NC(=O)c4ccccc4Cl)ccc3o2)cc1)c1ccccc1Cl,30.0,2005
148,CNS(=O)(=O)c1cc(-c2nn3c(C)nnc3c3ccccc23)ccc1C,30.0,2005
2400,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,1.52,2005
151,CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,30.0,2005
153,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,30.0,2005
177,CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1,30.0,2005
2504,CCN(CC)S(=O)(=O)c1ccc(N2CCCC2)c(NS(=O)(=O)c2ccccc2)c1,1.1,2005
86,Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCN3CCOCC3)CC2)c(C)o1,30.0,2005
23,CS(=O)(=O)c1ccc2nc(NC(=O)C3CC3)sc2c1,30.0,2005
24,Nc1c(-c2ccccc2)cnc2c(-c3ccccc3)cnn12,30.0,2005
2514,Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1,1.0,2005
26,COc1c(O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2,30.0,2005
27,O=C1CCCCc2cc(O)c(O)cc21,30.0,2005
28,O=C(c1cccc(F)c1)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1,30.0,2005
29,CS(=O)(=O)Nc1cccc(-c2nccc(-n3ccnc3)n2)c1,30.0,2005
2515,O=C(COC(=O)CCC(=O)c1cccs1)NCc1ccco1,1.0,2005
30,Clc1ccccc1-c1nccc(-n2ccnc2)n1,30.0,2005
32,Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,30.0,2005
2512,O=c1[nH]nc(Sc2ncc([N+](=O)[O-])s2)n1-c1ccc2c(c1)OCCO2,1.02,2005
34,N[C@@H](CSCc1ccccc1)C(=O)O,30.0,2005
35,OCCNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,30.0,2005
36,C[N+]1([O-])[C@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,30.0,2005
37,COc1c2c(c3c(c1CCC(=O)O)OC(C)(C)C=C3)OC(C)(C)C=C2,30.0,2005
39,Cc1nc(N)nc2ccccc12,30.0,2005
31,Cc1noc(C)c1-c1ccc2ncnc(N3CCC(C(=O)O)CC3)c2c1,30.0,2005
2516,CCOC(=O)C1CCN(C(=O)Nc2ccc3c(c2)nc(C)n3C)CC1,1.0,2005
2517,COC(=O)CSc1nc(-c2ccccc2)cc(-c2ccco2)c1C#N,1.0,2005
2518,Cc1ccc(S(=O)(=O)NC2CCCCC2)cc1,1.0,2005
2,COc1ccc(CCn2c(N)cc(=O)[nH]c2=S)cc1OC,30.0,2005
3,COc1ccc(Cl)cc1C(=O)Nc1ccc(NC(=O)c2ccco2)cc1,30.0,2005
4,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,30.0,2005
5,Cn1c2ccccc2c(=O)c2c(=O)n(-c3ccccc3)c(C3CCCCC3)nc21,30.0,2005
6,Cc1ccc(NS(=O)(=O)c2cccc(C(=O)O)c2)cc1S(=O)(=O)N1CCOCC1,30.0,2005
7,COc1cc(-c2nc(-c3ccccc3)c(-c3cccs3)[nH]2)cc(OC)c1O,30.0,2005
8,CN(C)c1ccnc2sc(C(N)=O)c(N)c12,30.0,2005
9,CC(C)(C)C1CCc2c(sc(NC(=O)c3ccncc3)c2C(N)=O)C1,30.0,2005
10,N=c1c2ccccc2nnn1-c1ccc(C(F)(F)F)cc1,30.0,2005
11,O=C(O)c1ccc(Nc2nc(-c3cc4ccccc4oc3=O)cs2)cc1O,30.0,2005
2524,CN1CCc2cc3c(cc2C1)OCO3,1.0,2005
2523,CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(c2ccccc2)CC1)S(=O)(=O)c1cccc2cnccc12,1.0,2005
2522,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,1.0,2005
15,O=C(Nc1nc(-c2ccccn2)cs1)c1cccc(-n2cnnn2)c1,30.0,2005
16,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCN(C(=S)Nc4ccccc4)CC3)nc21,30.0,2005
17,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3F)CC2)cc1)c1cncc(Br)c1,30.0,2005
2519,Cc1cccc2nc(-c3cccnc3)c(Nc3ccc(C(C)C)cc3)n12,1.0,2005
40,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1N,30.0,2005
41,NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccc[nH]1,30.0,2005
42,C[C@@H](CCC[C@@H]1SC[C@H]2NC(=O)N[C@@H]21)C(=O)O,30.0,2005
43,COc1ccc2cc1Oc1ccc(cc1)C[C@@H]1c3c(cc(OC)c4c3Oc3cc5c(cc3O4)CCN[C@H]5C2)CCN1C,30.0,2005
69,COc1ccc2[nH]c(=O)c(-c3noc(-c4ccc(F)cc4)n3)cc2c1,30.0,2005
70,O=C(c1ccc2ccccc2c1)N1CCN(c2ccc(O)cc2)CC1,30.0,2005
71,O=C(Nc1cc(C(F)(F)F)ccc1N1CCOCC1)c1n[nH]c(=O)c2ccccc12,30.0,2005
72,O=C(O)CCC(=O)Nc1nc(-c2ccccc2)cs1,30.0,2005
73,O=S(=O)(c1ccc(Cl)cc1)c1ccccn1,30.0,2005
74,CCCCCn1c(=O)[nH]c2cc(C(=O)NCCCN3CCCCC3)ccc2c1=O,30.0,2005
75,COc1ccc(Cn2c(=O)[nH]c3cc(C(=O)NCCCN4CCCCC4)ccc3c2=O)cc1,30.0,2005
76,O=c1c2ccccc2nc2n1CCC2,30.0,2005
77,COc1ccc(-c2nc(C[S+]([O-])CC(=O)N3CCC4(CC3)OCCO4)c(C)o2)cc1,30.0,2005
78,Cc1onc(-c2ccccc2)c1C(=O)Nc1nnc(COc2ccc(Cl)cc2)s1,30.0,2005
79,O=C(Nc1ccc(C(=O)N2CCCC2)cc1)c1ccccc1F,30.0,2005
80,c1ccc(-c2nnc3n2NC(c2ccc4c(c2)OCO4)S3)cc1,30.0,2005
81,O=C(Nc1nnc(C2CCCCC2)s1)c1ccc(Br)s1,30.0,2005
82,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O,30.0,2005
83,COc1ccc2[nH]c(=O)c(-c3noc(-c4ccccc4)n3)cc2c1,30.0,2005
84,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,30.0,2005
85,COCCNC(=O)c1ccc(Cn2c(=S)[nH]c3cc4c(cc3c2=O)OCO4)cc1,30.0,2005
68,O=C(NCc1ccco1)c1nc2nc(-c3cccs3)cc(C(F)(F)F)n2n1,30.0,2005
87,O=C(Nc1cccnc1)c1cccs1,30.0,2005
2505,COc1ccc(C(=O)CCN(C)C)cc1F,1.08,2005
65,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,30.0,2005
46,CCN(CC)C(=O)c1ccc(O)c(OC)c1,30.0,2005
47,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,30.0,2005
2506,CCN(CC)C(=O)N1c2ccccc2C=Cc2ccccc21,1.07,2005
49,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,30.0,2005
50,O=C1Nc2ccc(I)cc2C1=Cc1cc(Br)c(O)c(Br)c1,30.0,2005
52,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,30.0,2005
53,O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21,30.0,2005
54,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,30.0,2005
55,COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(I)c1O,30.0,2005
57,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,30.0,2005
58,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,30.0,2005
59,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,30.0,2005
60,CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,30.0,2005
61,CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)O,30.0,2005
62,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,30.0,2005
63,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,30.0,2005
64,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,30.0,2005
66,Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,30.0,2005
2352,CCOc1ccc(CCNC(=O)c2cc3sccc3n2C)cc1OCC,1.6,2005
156,NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,30.0,2005
180,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1,30.0,2005
2108,O=S(=O)(c1ccccc1)N1CCCCC1CCc1ccccc1,2.32,2005
2106,CCCCCCOc1ccc(OC(=O)c2ccncc2)cc1,2.32,2005
2105,COc1ccc(CCNc2ncnc3c2c(-c2ccccc2)cn3-c2cccc(Cl)c2)cc1OC,2.33,2005
2102,COc1ccc(-c2csc(NC(=O)c3ccccc3NS(=O)(=O)c3ccc(C)cc3)n2)cc1,2.34,2005
2097,C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1,2.36,2005
2096,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1,2.36,2005
2093,Oc1ccccc1NCC(O)Cn1ccc2ccccc21,2.37,2005
2092,CCCc1ccc(C(=O)NC(=O)c2ccccc2O)cc1,2.37,2005
2090,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,2.4,2005
2082,CN(Cc1ccccc1)C(=O)C1CCN(Cc2cccc3ccccc23)CC1,2.4,2005
2075,Cc1cccc(CN2CCN(c3ccccn3)CC2)c1,2.4,2005
2074,Cc1ccc(Nc2nc(NCCO)c3ccccc3n2)cc1C,2.42,2005
2069,O=C(CCS(=O)(=O)c1nc(-c2cccs2)cc(C(F)(F)F)n1)Nc1ccc(OC(F)(F)F)cc1,2.45,2005
2066,COc1ccc(-c2cc(-c3ccccc3)nc(SCC(=O)Nc3ccccc3C)c2C#N)cc1,2.47,2005
2065,Brc1ccc(-c2csc(N3CCOCC3)n2)cc1,2.48,2005
2113,O=C(Nc1ncnc2sc3c(c12)CCCCC3)c1ccco1,2.3,2005
253,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,30.0,2005
2127,COc1ccc2c(c1)CN(C(=O)CCN1CCC(Cc3ccccc3)CC1)CCS2,2.27,2005
2130,COc1ccccc1-c1nnc2sc(-c3ccc(N(C)C)cc3)nn12,2.24,2005
2176,Cc1ccc(NC(=O)c2cc(S(=O)(=O)NCCC3=CCCCC3)ccc2F)cc1F,2.07,2005
2162,COc1ccc(C)cc1-n1nnnc1Sc1ncnc2scc(-c3ccc(Br)cc3)c12,2.1,2005
2160,CC(C)c1ccc(Nc2c(-c3ccccn3)nc3ccccn23)cc1,2.1,2005
238,O=C(Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1)c1ccccc1,30.0,2005
