index,smiles,half-life,sdc,sdx,sa,dga,dgp,dgtot
60,COc1cc(F)cc([C@@H](CO)NC(=O)CN2C(=O)c3cc(-c4nc(NC5CCOCC5)ncc4Cl)ccc3[C@H]2C)c1,0.1217,16.1772,2.1728,13.9609,-9.3391,-172.6759,-165.227
64,C[C@H](C(=O)N[C@H](CO)c1cc(F)cc(OCCN(C)C)c1)N1Cc2ccc(-c3nc(NC4CCOCC4)ncc3Cl)cc2C1=O,0.1667,18.3828,2.133,15.1877,-4.9245,-191.528,-173.9525
12,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3nnc(Cc4ccc(F)cc4F)cc32)[C@@H](CN2Cc3ccccc3C2=O)CN1,1.167,16.43,0.5423,11.0445,-11.6246,-142.7132,-124.1267
33,COc1cc(F)cc([C@H](NC(=O)CN2Cc3ccc(-c4nc(NC5CCOCC5)ncc4Cl)cc3C2=O)C(C)O)c1,0.08333,16.2509,2.2133,14.0006,-9.3423,-173.3099,-164.2615
67,COc1cc(F)cc([C@@H](CO)NC(=O)[C@@H](C)N2Cc3ccc(-c4nc(NC5CCOCC5)ncc4Cl)cc3C2=O)c1,0.5833,15.9847,2.2197,13.8998,-9.343,-171.1762,-163.7842
62,CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)cc2)CC1,0.08333,11.381,0.8475,7.7848,-5.7707,-98.3615,-96.4011
38,COc1cc(F)cc([C@@H](CO)NC(=O)[C@@H](C)N2Cc3ccc(-c4ccnc(NC5CCOCC5)n4)cc3C2=O)c1,0.8167,16.3044,2.2395,13.2876,-10.8803,-167.3468,-163.735
30,COc1cccc([C@@H](CO)NC(=O)[C@@H](C)N2Cc3ccc(-c4nc(NC5CCOCC5)ncc4Cl)cc3C2=O)c1,0.09167,16.2478,2.1011,12.7179,-10.0882,-164.348,-156.2467
44,COc1cc(F)cc([C@@H](CO)NC(=O)[C@@H](C)N2Cc3ccc(-c4nc(NC5COC5)ncc4Cl)cc3C2=O)c1,0.8333,15.1005,2.4247,13.7023,-11.5729,-168.823,-163.9418
66,O=C(CN1Cc2ccc(-c3nc(NC4CCOCC4)ncc3Cl)cc2C1=O)N1CCc2ccccc2CC1,0.4667,15.3407,0.7166,9.4272,-15.3707,-127.832,-114.0147
2,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3nnc(Cc4ccc(F)cc4F)cc32)[C@@H](CN2Cc3c(F)cccc3C2=O)CN1,1.167,16.8081,0.608,12.6193,-10.882,-153.8596,-135.4269
53,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3c2cc(Cc2ccc(F)cc2)c(=O)n3C)[C@@H](CN2[C@H](C)COC[C@H]2C)CN1,0.3,16.7215,0.4795,10.9876,2.7093,-143.2678,-107.094
22,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3[nH]c(=O)c(Cc4ccc(F)cc4)cc32)[C@@H](CN2[C@H](C)COC[C@H]2C)CN1,0.65,15.7092,1.2229,10.9386,1.717,-143.0859,-119.5238
3,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.045,12.3703,0.8264,7.419,-11.8154,-91.3155,-96.6373
63,CC(C)(O)c1cc(F)c2c(c1)C(=O)N(Cc1ccc(Cl)cn1)[C@@]2(OCC1(O)CC1)c1ccc(Cl)cc1,6.0,13.1753,1.4177,11.3044,-7.3559,-125.8906,-119.4889
21,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3nnc(Cc4ccc(F)cc4F)cc32)[C@@H](CN2Cc3cc(C#N)ccc3C2=O)CN1,0.7,16.8669,0.544,11.3878,-16.6384,-151.0709,-139.1352
61,COc1cc([C@@H](CO)NC(=O)[C@@H](C)N2Cc3ccc(-c4nc(NC5CCOCC5)ncc4Cl)cc3C2=O)ccn1,0.25,16.1512,2.3065,13.1672,-10.1277,-172.9633,-159.3375
15,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4)cc32)[C@@H](CN2C[C@@H](C)OCC2=O)CN1,0.6667,16.0818,0.608,10.579,-2.1764,-137.8981,-104.0569
52,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCOCCOCCNc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2,0.01833,21.2153,2.6405,16.7933,-18.5919,-216.9048,-202.6822
